nome,local,pasta,tamanho,extensao
Prova Objetiva .docx,sistema/PROFESSOR/TEMPLATES-PROVA-PRATICA-OBJETIVA/Prova Objetiva .docx,sistema/PROFESSOR/TEMPLATES-PROVA-PRATICA-OBJETIVA,813953,.docx
codigos_acesso.pdf,sistema/codigos_acesso.pdf,sistema,806422,.pdf
codigos_acesso.pdf,sistema/INTRODUCAO_TIC-PRESIDENTE-GETULIO/MATERIAIS/codigos_acesso.pdf,sistema/INTRODUCAO_TIC-PRESIDENTE-GETULIO/MATERIAIS,806422,.pdf
SLIDE_AULA_10.pdf,sistema/INTRODUCAO_TIC-PRESIDENTE-GETULIO/AULAS/AULA-10-14-08-2026/SLIDE_AULA_10.pdf,sistema/INTRODUCAO_TIC-PRESIDENTE-GETULIO/AULAS/AULA-10-14-08-2026,791858,.pdf
Checklist Prova Objetiva (1).docx,sistema/PROFESSOR/MODELOS-DE-PROVAS-LUCAS/Checklist Prova Objetiva (1).docx,sistema/PROFESSOR/MODELOS-DE-PROVAS-LUCAS,782014,.docx
Checklist - Atribuições do Docente Presencial.pdf,sistema/PROFESSOR/material-orientacao-professor/Checklist - Atribuições do Docente Presencial.pdf,sistema/PROFESSOR/material-orientacao-professor,778799,.pdf
Modelo Prova Objetiva CT ELETROMECÂNICA (1) (2).docx,sistema/PROFESSOR/MODELOS-DE-PROVAS-LUCAS/Modelo Prova Objetiva CT ELETROMECÂNICA (1) (2).docx,sistema/PROFESSOR/MODELOS-DE-PROVAS-LUCAS,764827,.docx
RECUPERACAO_AVALIACAO_OBJETIVA.pdf,sistema/INTRODUCAO_TIC-PRESIDENTE-GETULIO/AULAS/AULA-10-14-08-2026/RECUPERACAO_AVALIACAO_OBJETIVA.pdf,sistema/INTRODUCAO_TIC-PRESIDENTE-GETULIO/AULAS/AULA-10-14-08-2026,753985,.pdf
Editores de Texto Modernos.pdf,sistema/FICHA-PRODUTO-MAIS-TECH/FUNDAMENTOS_DA_TECNOLOGIA_E_PROGRAMACAO/PLANO-3-AULAS/aula-02-09-2026/Editores de Texto Modernos.pdf,sistema/FICHA-PRODUTO-MAIS-TECH/FUNDAMENTOS_DA_TECNOLOGIA_E_PROGRAMACAO/PLANO-3-AULAS/aula-02-09-2026,744274,.pdf
Slides_Reforco_Matematica_Raciocinio_Logico.pptx,sistema/FICHA-PRODUTO-MAIS-TECH/REFORCO_MATEMATICA_E_RACIOCINIO_LOGICO/Slides_Reforco_Matematica_Raciocinio_Logico.pptx,sistema/FICHA-PRODUTO-MAIS-TECH/REFORCO_MATEMATICA_E_RACIOCINIO_LOGICO,742308,.pptx
FERRAMENTAS_MICROSOFT.pdf,sistema/INTRODUCAO_TIC-PRESIDENTE-GETULIO/AULA-13-24-08-2026-FERRAMENTAS_MICROSOFT/FERRAMENTAS_MICROSOFT.pdf,sistema/INTRODUCAO_TIC-PRESIDENTE-GETULIO/AULA-13-24-08-2026-FERRAMENTAS_MICROSOFT,710898,.pdf
APRESENTAÇÃO_DA_EQUIPE_02.pptx,sistema/INTRODUCAO_TIC-PRESIDENTE-GETULIO/AVALIACOES_CRIADAS/ENTREGAS-PROVA-PRATICA/EQUIPE_02/APRESENTAÇÃO_DA_EQUIPE_02.pptx,sistema/INTRODUCAO_TIC-PRESIDENTE-GETULIO/AVALIACOES_CRIADAS/ENTREGAS-PROVA-PRATICA/EQUIPE_02,673511,.pptx
SLIDE_AULA_08.pdf,sistema/INTRODUCAO_TIC-PRESIDENTE-GETULIO/AULAS/AULA-08-12-08-2026/SLIDE_AULA_08.pdf,sistema/INTRODUCAO_TIC-PRESIDENTE-GETULIO/AULAS/AULA-08-12-08-2026,649915,.pdf
SLIDE_AULA_09.pdf,sistema/INTRODUCAO_TIC-PRESIDENTE-GETULIO/AULAS/AULA-09-13-08-2026/SLIDE_AULA_09.pdf,sistema/INTRODUCAO_TIC-PRESIDENTE-GETULIO/AULAS/AULA-09-13-08-2026,618806,.pdf
RECUPERACAO_AVALIACAO_PRATICA.pdf,sistema/INTRODUCAO_TIC-PRESIDENTE-GETULIO/AULAS/AULA-09-13-08-2026/RECUPERACAO_AVALIACAO_PRATICA.pdf,sistema/INTRODUCAO_TIC-PRESIDENTE-GETULIO/AULAS/AULA-09-13-08-2026,617377,.pdf
APRESENTACAO_DA_EQUIPE.pptx,sistema/INTRODUCAO_TIC-PRESIDENTE-GETULIO/AVALIACOES_CRIADAS/ENTREGAS-PROVA-PRATICA/EQUIPE_05/APRESENTACAO_DA_EQUIPE.pptx,sistema/INTRODUCAO_TIC-PRESIDENTE-GETULIO/AVALIACOES_CRIADAS/ENTREGAS-PROVA-PRATICA/EQUIPE_05,586952,.pptx
APRESENTAÇÃO_DA_EQUIPE.pptx,sistema/INTRODUCAO_TIC-PRESIDENTE-GETULIO/AVALIACOES_CRIADAS/ENTREGAS-PROVA-PRATICA/EQUIPE_04/APRESENTAÇÃO_DA_EQUIPE.pptx,sistema/INTRODUCAO_TIC-PRESIDENTE-GETULIO/AVALIACOES_CRIADAS/ENTREGAS-PROVA-PRATICA/EQUIPE_04,583735,.pptx
Slides_Nocoes_Eletricidade_Circuitos_Basicos.pptx,sistema/FICHA-PRODUTO-MAIS-TECH/NOCOES_ELETRICIDADE_CIRCUITOS_BASICOS/Slides_Nocoes_Eletricidade_Circuitos_Basicos.pptx,sistema/FICHA-PRODUTO-MAIS-TECH/NOCOES_ELETRICIDADE_CIRCUITOS_BASICOS,571941,.pptx
CT-Informatica-Internet-1000-SENAI-SED-2026.pdf,sistema/TECNICO-INFORMATICA-INTERNET/CT-Informatica-Internet-1000-SENAI-SED-2026.pdf,sistema/TECNICO-INFORMATICA-INTERNET,563497,.pdf
Slides_Reforco_Linguagens.pptx,sistema/FICHA-PRODUTO-MAIS-TECH/REFORCO_LINGUAGENS/Slides_Reforco_Linguagens.pptx,sistema/FICHA-PRODUTO-MAIS-TECH/REFORCO_LINGUAGENS,475958,.pptx
Slides_Oficinas_Impressao_3D_Robotica.pptx,sistema/FICHA-PRODUTO-MAIS-TECH/OFICINAS_IMPRESSAO_3D_ROBOTICA/Slides_Oficinas_Impressao_3D_Robotica.pptx,sistema/FICHA-PRODUTO-MAIS-TECH/OFICINAS_IMPRESSAO_3D_ROBOTICA,457219,.pptx
Slides_Introducao_Comunicacao_Oral_Escrita.pptx,sistema/FICHA-PRODUTO-MAIS-TECH/INTRODUCAO_COMUNICACAO_ORAL_ESCRITA/Slides_Introducao_Comunicacao_Oral_Escrita.pptx,sistema/FICHA-PRODUTO-MAIS-TECH/INTRODUCAO_COMUNICACAO_ORAL_ESCRITA,448591,.pptx
SLIDE_AULA_01.pdf,sistema/INTRODUCAO_TIC-PRESIDENTE-GETULIO/AULAS/AULA-01-03-08-2026/SLIDE_AULA_01.pdf,sistema/INTRODUCAO_TIC-PRESIDENTE-GETULIO/AULAS/AULA-01-03-08-2026,426424,.pdf
Slides_Exploracao_Carreiras_Industriais_Tecnologicas.pptx,sistema/FICHA-PRODUTO-MAIS-TECH/EXPLORACAO_CARREIRAS_INDUSTRIAIS_TECNOLOGICAS/Slides_Exploracao_Carreiras_Industriais_Tecnologicas.pptx,sistema/FICHA-PRODUTO-MAIS-TECH/EXPLORACAO_CARREIRAS_INDUSTRIAIS_TECNOLOGICAS,415184,.pptx
Template Prova Prática.docx,sistema/INTRODUCAO_TIC-PRESIDENTE-GETULIO/AVALIACOES/Template Prova Prática.docx,sistema/INTRODUCAO_TIC-PRESIDENTE-GETULIO/AVALIACOES,395569,.docx
Template Prova Prática.docx,sistema/PROFESSOR/TEMPLATES-PROVA-PRATICA-OBJETIVA/Template Prova Prática.docx,sistema/PROFESSOR/TEMPLATES-PROVA-PRATICA-OBJETIVA,395569,.docx
atividade_erro_invisivel.docx,sistema/TECNICO-INFORMATICA-INTERNET/MATERIAIS-EXISTENTES/Teste de Sistemas/Material Apoio UC Teste de Sistemas-20260721T164545Z-1-001/Material Apoio UC Teste de Sistemas/atividade_erro_invisivel.docx,sistema/TECNICO-INFORMATICA-INTERNET/MATERIAIS-EXISTENTES/Teste de Sistemas/Material Apoio UC Teste de Sistemas-20260721T164545Z-1-001/Material Apoio UC Teste de Sistemas,393691,.docx
TEXTO-AULA-PARTE-02.png,sistema/INTRODUCAO_TIC-PRESIDENTE-GETULIO/AULAS/AULA-08-12-08-2026/TEXTO-AULA-PARTE-02.png,sistema/INTRODUCAO_TIC-PRESIDENTE-GETULIO/AULAS/AULA-08-12-08-2026,368772,.png
EMENTA-INTRODUCAO-TENOLOGIA-INFORMACAO.pdf,sistema/INTRODUCAO_TIC-PRESIDENTE-GETULIO/AULAS/EMENTA-INTRODUCAO-TENOLOGIA-INFORMACAO.pdf,sistema/INTRODUCAO_TIC-PRESIDENTE-GETULIO/AULAS,361425,.pdf
avaliacao_pratica_atividade_1.docx,sistema/TECNICO-INFORMATICA-INTERNET/MATERIAIS-EXISTENTES/Teste de Sistemas/Instrumentos de Avaliação UC Teste de Sistemas-20260721T164550Z-1-001/Instrumentos de Avaliação UC Teste de Sistemas/avaliacao_pratica_atividade_1.docx,sistema/TECNICO-INFORMATICA-INTERNET/MATERIAIS-EXISTENTES/Teste de Sistemas/Instrumentos de Avaliação UC Teste de Sistemas-20260721T164550Z-1-001/Instrumentos de Avaliação UC Teste de Sistemas,354949,.docx
SA e PLANO DE AULA_TESTE DE SISTEMAS_DESENVOLVIMENTO DE SISTEMAS.docx,sistema/TECNICO-INFORMATICA-INTERNET/MATERIAIS-EXISTENTES/Teste de Sistemas/SA e PLANO DE AULA_TESTE DE SISTEMAS_DESENVOLVIMENTO DE SISTEMAS.docx,sistema/TECNICO-INFORMATICA-INTERNET/MATERIAIS-EXISTENTES/Teste de Sistemas,347905,.docx
SLIDE_AULA_06.pdf,sistema/INTRODUCAO_TIC-PRESIDENTE-GETULIO/AULAS/AULA-06-10-08-2026/SLIDE_AULA_06.pdf,sistema/INTRODUCAO_TIC-PRESIDENTE-GETULIO/AULAS/AULA-06-10-08-2026,343407,.pdf
Avaliação prática banco de dados.docx,sistema/BANCO_DE_DADOS/Avaliação prática banco de dados.docx,sistema/BANCO_DE_DADOS,339137,.docx
MEMBROS-EQUIPE-06-08-2026.pdf,sistema/INTRODUCAO_TIC-PRESIDENTE-GETULIO/AULAS/AULA-04-06-08-2026/MEMBROS-EQUIPE-06-08-2026.pdf,sistema/INTRODUCAO_TIC-PRESIDENTE-GETULIO/AULAS/AULA-04-06-08-2026,334925,.pdf
dashboard.html,sistema/dashboard.html,sistema,329870,.html
graph.html,graphify-out/graph.html,graphify-out,327834,.html
EMENTA-INTRODUCAO-TENOLOGIA-INFORMACAO.pdf,sistema/INTRODUCAO_TIC-PRESIDENTE-GETULIO/EMENTA-INTRODUCAO-TENOLOGIA-INFORMACAO.pdf,sistema/INTRODUCAO_TIC-PRESIDENTE-GETULIO,326450,.pdf
EMENTA-INTRODUCAO-TENOLOGIA-INFORMACAO.pdf,sistema/INTRODUCAO_TIC-PRESIDENTE-GETULIO/Introdução a TIC-VICTOR-ANATO/EMENTA-INTRODUCAO-TENOLOGIA-INFORMACAO.pdf,sistema/INTRODUCAO_TIC-PRESIDENTE-GETULIO/Introdução a TIC-VICTOR-ANATO,326450,.pdf
TEXTO-AULA-PARTE-03.png,sistema/INTRODUCAO_TIC-PRESIDENTE-GETULIO/AULAS/AULA-08-12-08-2026/TEXTO-AULA-PARTE-03.png,sistema/INTRODUCAO_TIC-PRESIDENTE-GETULIO/AULAS/AULA-08-12-08-2026,320536,.png
GUIA_DA_EQUIPE.docx,sistema/INTRODUCAO_TIC-PRESIDENTE-GETULIO/AVALIACOES_CRIADAS/ENTREGAS-PROVA-PRATICA/EQUIPE_05/GUIA_DA_EQUIPE.docx,sistema/INTRODUCAO_TIC-PRESIDENTE-GETULIO/AVALIACOES_CRIADAS/ENTREGAS-PROVA-PRATICA/EQUIPE_05,319659,.docx
arquivos.csv,ANALISES/relatorios/arquivos.csv,ANALISES/relatorios,310260,.csv
infografico_netiqueta.png,sistema/FICHA-PRODUTO-MAIS-TECH/INTRODUCAO_COMUNICACAO_ORAL_ESCRITA/CEPLAS-VESPERTINO-2026-02/infografico_netiqueta.png,sistema/FICHA-PRODUTO-MAIS-TECH/INTRODUCAO_COMUNICACAO_ORAL_ESCRITA/CEPLAS-VESPERTINO-2026-02,301057,.png
stat-index.json,graphify-out/cache/stat-index.json,graphify-out/cache,287194,.json
graph.html,sistema/graphify-out/graph.html,sistema/graphify-out,286091,.html
SLIDE_AULA_05.pdf,sistema/INTRODUCAO_TIC-PRESIDENTE-GETULIO/AULAS/AULA-05-07-08-2026/SLIDE_AULA_05.pdf,sistema/INTRODUCAO_TIC-PRESIDENTE-GETULIO/AULAS/AULA-05-07-08-2026,280286,.pdf
Apostila_Comunicacao_Oral_e_Escrita15h.pdf,sistema/FICHA-PRODUTO-MAIS-TECH/INTRODUCAO_COMUNICACAO_ORAL_ESCRITA/AULAS/Apostila_Comunicacao_Oral_e_Escrita15h.pdf,sistema/FICHA-PRODUTO-MAIS-TECH/INTRODUCAO_COMUNICACAO_ORAL_ESCRITA/AULAS,277349,.pdf
graph.json,sistema/graphify-out/graph.json,sistema/graphify-out,276334,.json
APRESENTAÇÃO_DA_EQUIPE.pptx,sistema/INTRODUCAO_TIC-PRESIDENTE-GETULIO/AVALIACOES_CRIADAS/ENTREGAS-PROVA-PRATICA/EQUIPE_01/APRESENTAÇÃO_DA_EQUIPE.pptx,sistema/INTRODUCAO_TIC-PRESIDENTE-GETULIO/AVALIACOES_CRIADAS/ENTREGAS-PROVA-PRATICA/EQUIPE_01,273862,.pptx
SLIDE_AULA_07.pdf,sistema/INTRODUCAO_TIC-PRESIDENTE-GETULIO/AULAS/AULA-07-11-08-2026/SLIDE_AULA_07.pdf,sistema/INTRODUCAO_TIC-PRESIDENTE-GETULIO/AULAS/AULA-07-11-08-2026,261139,.pdf
Operador de Produção Industrial_ 860h.docx,sistema/INTRODUCAO_TIC-PRESIDENTE-GETULIO/MATERIAIS/Operador de Produção Industrial_ 860h.docx,sistema/INTRODUCAO_TIC-PRESIDENTE-GETULIO/MATERIAIS,248996,.docx
infografico_privacidade.png,sistema/FICHA-PRODUTO-MAIS-TECH/INTRODUCAO_COMUNICACAO_ORAL_ESCRITA/CEPLAS-VESPERTINO-2026-02/infografico_privacidade.png,sistema/FICHA-PRODUTO-MAIS-TECH/INTRODUCAO_COMUNICACAO_ORAL_ESCRITA/CEPLAS-VESPERTINO-2026-02,242541,.png
infografico_senhas.png,sistema/FICHA-PRODUTO-MAIS-TECH/INTRODUCAO_COMUNICACAO_ORAL_ESCRITA/CEPLAS-VESPERTINO-2026-02/infografico_senhas.png,sistema/FICHA-PRODUTO-MAIS-TECH/INTRODUCAO_COMUNICACAO_ORAL_ESCRITA/CEPLAS-VESPERTINO-2026-02,240836,.png
001.0 Aula -  Saga dos Computadores Ep01.pdf,sistema/FICHA-PRODUTO-MAIS-TECH/EXPLORACAO_CARREIRAS_INDUSTRIAIS_TECNOLOGICAS/substituicoes/001.0 Aula -  Saga dos Computadores Ep01.pdf,sistema/FICHA-PRODUTO-MAIS-TECH/EXPLORACAO_CARREIRAS_INDUSTRIAIS_TECNOLOGICAS/substituicoes,239063,.pdf
49598545537bd133d15b78c36f15f84dcb5dc56cd097575a39d21a444fc27f4f.json,graphify-out/cache/ast/v0.9.47-s2/49598545537bd133d15b78c36f15f84dcb5dc56cd097575a39d21a444fc27f4f.json,graphify-out/cache/ast/v0.9.47-s2,236728,.json
infografico_phishing.png,sistema/FICHA-PRODUTO-MAIS-TECH/INTRODUCAO_COMUNICACAO_ORAL_ESCRITA/CEPLAS-VESPERTINO-2026-02/infografico_phishing.png,sistema/FICHA-PRODUTO-MAIS-TECH/INTRODUCAO_COMUNICACAO_ORAL_ESCRITA/CEPLAS-VESPERTINO-2026-02,234084,.png
002.0 Aula -  Saga dos Computadores Ep02.pdf,sistema/FICHA-PRODUTO-MAIS-TECH/EXPLORACAO_CARREIRAS_INDUSTRIAIS_TECNOLOGICAS/substituicoes/002.0 Aula -  Saga dos Computadores Ep02.pdf,sistema/FICHA-PRODUTO-MAIS-TECH/EXPLORACAO_CARREIRAS_INDUSTRIAIS_TECNOLOGICAS/substituicoes,231921,.pdf
infografico_google_workspace.png,sistema/FICHA-PRODUTO-MAIS-TECH/INTRODUCAO_COMUNICACAO_ORAL_ESCRITA/CEPLAS-VESPERTINO-2026-02/infografico_google_workspace.png,sistema/FICHA-PRODUTO-MAIS-TECH/INTRODUCAO_COMUNICACAO_ORAL_ESCRITA/CEPLAS-VESPERTINO-2026-02,230038,.png
LISTA-PRESENCA-CEPLAS-BARRAGEM-VESPERTINO-2026-2.pdf,sistema/FICHA-PRODUTO-MAIS-TECH/INTRODUCAO_COMUNICACAO_ORAL_ESCRITA/CEPLAS-VESPERTINO-2026-02/LISTA-PRESENCA-CEPLAS-BARRAGEM-VESPERTINO-2026-2.pdf,sistema/FICHA-PRODUTO-MAIS-TECH/INTRODUCAO_COMUNICACAO_ORAL_ESCRITA/CEPLAS-VESPERTINO-2026-02,229634,.pdf
graph.html,sistema/BANCO_DE_DADOS/graphify-out/graph.html,sistema/BANCO_DE_DADOS/graphify-out,223665,.html
GRAPH_REPORT.md,graphify-out/2026-09-04/GRAPH_REPORT.md,graphify-out/2026-09-04,221554,.md
graph.json,sistema/BANCO_DE_DADOS/graphify-out/graph.json,sistema/BANCO_DE_DADOS/graphify-out,217226,.json
GestaoControleMateriais_456h.md,sistema/GESTAO_E_CONTROLE_MATERIAIS/GestaoControleMateriais_456h.md,sistema/GESTAO_E_CONTROLE_MATERIAIS,211269,.md
GestaoControleMateriais_456h_85450192.md,graphify-out/converted/GestaoControleMateriais_456h_85450192.md,graphify-out/converted,211060,.md
Avaliação Prática - Google Workspace.docx,sistema/INTRODUCAO_TIC-PRESIDENTE-GETULIO/AVALIACOES_CRIADAS/ENTREGAS-PROVA-PRATICA/EQUIPE_05/Avaliação Prática - Google Workspace.docx,sistema/INTRODUCAO_TIC-PRESIDENTE-GETULIO/AVALIACOES_CRIADAS/ENTREGAS-PROVA-PRATICA/EQUIPE_05,202727,.docx
Checklist Prova Prática.docx,sistema/INTRODUCAO_TIC-PRESIDENTE-GETULIO/AVALIACOES/Checklist Prova Prática.docx,sistema/INTRODUCAO_TIC-PRESIDENTE-GETULIO/AVALIACOES,199330,.docx
Checklist Prova Prática.docx,sistema/PROFESSOR/TEMPLATES-PROVA-PRATICA-OBJETIVA/Checklist Prova Prática.docx,sistema/PROFESSOR/TEMPLATES-PROVA-PRATICA-OBJETIVA,199330,.docx
Modelo Prova Prática CT ELETROTÉCNICA.docx,sistema/INTRODUCAO_TIC-PRESIDENTE-GETULIO/AVALIACOES/Modelo Prova Prática CT ELETROTÉCNICA.docx,sistema/INTRODUCAO_TIC-PRESIDENTE-GETULIO/AVALIACOES,198657,.docx
Modelo Prova Prática CT ELETROTÉCNICA.docx,sistema/PROFESSOR/TEMPLATES-PROVA-PRATICA-OBJETIVA/Modelo Prova Prática CT ELETROTÉCNICA.docx,sistema/PROFESSOR/TEMPLATES-PROVA-PRATICA-OBJETIVA,198657,.docx
Atividade 3 - Redação Técnica.docx,sistema/INTRODUCAO_TIC-PRESIDENTE-GETULIO/Introdução a TIC-VICTOR-ANATO/Atividades/Atividade 3 - Redação Técnica.docx,sistema/INTRODUCAO_TIC-PRESIDENTE-GETULIO/Introdução a TIC-VICTOR-ANATO/Atividades,197991,.docx
Atividade 1- Detetives da Informação.docx,sistema/INTRODUCAO_TIC-PRESIDENTE-GETULIO/Introdução a TIC-VICTOR-ANATO/Atividades/Atividade 1- Detetives da Informação.docx,sistema/INTRODUCAO_TIC-PRESIDENTE-GETULIO/Introdução a TIC-VICTOR-ANATO/Atividades,197653,.docx
TEXTO-AULA-PARTE-05.png,sistema/INTRODUCAO_TIC-PRESIDENTE-GETULIO/AULAS/AULA-08-12-08-2026/TEXTO-AULA-PARTE-05.png,sistema/INTRODUCAO_TIC-PRESIDENTE-GETULIO/AULAS/AULA-08-12-08-2026,196776,.png
NOTAS-GELVAZIO-27-08-2026.pdf,sistema/INTRODUCAO_TIC-PRESIDENTE-GETULIO/AVALIACOES_CRIADAS/NOTAS-GELVAZIO-27-08-2026.pdf,sistema/INTRODUCAO_TIC-PRESIDENTE-GETULIO/AVALIACOES_CRIADAS,193156,.pdf
TEXTO-AULA-PARTE-01.png,sistema/INTRODUCAO_TIC-PRESIDENTE-GETULIO/AULAS/AULA-08-12-08-2026/TEXTO-AULA-PARTE-01.png,sistema/INTRODUCAO_TIC-PRESIDENTE-GETULIO/AULAS/AULA-08-12-08-2026,192842,.png
ATIVIDADE-EPISODIO-02.pdf,sistema/FICHA-PRODUTO-MAIS-TECH/EXPLORACAO_CARREIRAS_INDUSTRIAIS_TECNOLOGICAS/substituicoes/documentos-para-impressao/ATIVIDADE-EPISODIO-02.pdf,sistema/FICHA-PRODUTO-MAIS-TECH/EXPLORACAO_CARREIRAS_INDUSTRIAIS_TECNOLOGICAS/substituicoes/documentos-para-impressao,191823,.pdf
TEXTO-AULA-PARTE-04.png,sistema/INTRODUCAO_TIC-PRESIDENTE-GETULIO/AULAS/AULA-08-12-08-2026/TEXTO-AULA-PARTE-04.png,sistema/INTRODUCAO_TIC-PRESIDENTE-GETULIO/AULAS/AULA-08-12-08-2026,187505,.png
Avaliação C8 Teste de Sistemas.docx,sistema/TECNICO-INFORMATICA-INTERNET/MATERIAIS-EXISTENTES/Teste de Sistemas/Instrumentos de Avaliação UC Teste de Sistemas-20260721T164550Z-1-001/Instrumentos de Avaliação UC Teste de Sistemas/Avaliação C8 Teste de Sistemas.docx,sistema/TECNICO-INFORMATICA-INTERNET/MATERIAIS-EXISTENTES/Teste de Sistemas/Instrumentos de Avaliação UC Teste de Sistemas-20260721T164550Z-1-001/Instrumentos de Avaliação UC Teste de Sistemas,186346,.docx
infografico_email_profissional.png,sistema/FICHA-PRODUTO-MAIS-TECH/INTRODUCAO_COMUNICACAO_ORAL_ESCRITA/CEPLAS-VESPERTINO-2026-02/infografico_email_profissional.png,sistema/FICHA-PRODUTO-MAIS-TECH/INTRODUCAO_COMUNICACAO_ORAL_ESCRITA/CEPLAS-VESPERTINO-2026-02,185704,.png
OFICINA DE EMPREENDEDORISMO-CEPLAS-2026-02.pdf,sistema/FICHA-PRODUTO-MAIS-TECH/COMPETENCIAS_SOCIOEMOCIONAIS_E_EMPREENDEDORISMO/OFICINA DE EMPREENDEDORISMO-CEPLAS-2026-02.pdf,sistema/FICHA-PRODUTO-MAIS-TECH/COMPETENCIAS_SOCIOEMOCIONAIS_E_EMPREENDEDORISMO,178792,.pdf
4865a2c034a73d6b4c4b473c9eb51a3e4cd3e6023ab8ffe9906e177aced1b08e.json,graphify-out/cache/ast/v0.9.47-s2/4865a2c034a73d6b4c4b473c9eb51a3e4cd3e6023ab8ffe9906e177aced1b08e.json,graphify-out/cache/ast/v0.9.47-s2,176199,.json
Operador de Produção Industrial_ 860h_3e7bbae4.md,graphify-out/converted/Operador de Produção Industrial_ 860h_3e7bbae4.md,graphify-out/converted,175431,.md
Operador de Produção Industrial_ 860h_837b6198.md,graphify-out/converted/Operador de Produção Industrial_ 860h_837b6198.md,graphify-out/converted,175431,.md
Operador de Produção Industrial_ 860h_b13bbb17.md,graphify-out/converted/Operador de Produção Industrial_ 860h_b13bbb17.md,graphify-out/converted,175431,.md
Operador de Produção Industrial_ 860h_3e7bbae4.md,sistema/graphify-out/converted/Operador de Produção Industrial_ 860h_3e7bbae4.md,sistema/graphify-out/converted,175431,.md
7985a0408f861b73e024779508c93bf9a9dd0fea105c27f5e14ec7456e92a4d0.json,graphify-out/cache/ast/v0.9.47-s2/7985a0408f861b73e024779508c93bf9a9dd0fea105c27f5e14ec7456e92a4d0.json,graphify-out/cache/ast/v0.9.47-s2,173369,.json
GRAPH_REPORT.md,graphify-out/GRAPH_REPORT.md,graphify-out,172637,.md
Prova Prática (3).docx,sistema/PROFESSOR/MODELOS-DE-PROVAS-LUCAS/Prova Prática (3).docx,sistema/PROFESSOR/MODELOS-DE-PROVAS-LUCAS,172419,.docx
ffc39e44d0c6440cf50da8ca4c05c211facb1b00655f7be248bf198b6fa41ceb.json,graphify-out/cache/ast/v0.9.47-s2/ffc39e44d0c6440cf50da8ca4c05c211facb1b00655f7be248bf198b6fa41ceb.json,graphify-out/cache/ast/v0.9.47-s2,160819,.json
CEPLAS-MATUTINO-2026-02.pdf,E-MAIL-SENAI/LISTAS/CEPLAS-MATUTINO-2026-02.pdf,E-MAIL-SENAI/LISTAS,157911,.pdf
ATIVIDADE-EPISODIO-01.pdf,sistema/FICHA-PRODUTO-MAIS-TECH/EXPLORACAO_CARREIRAS_INDUSTRIAIS_TECNOLOGICAS/substituicoes/documentos-para-impressao/ATIVIDADE-EPISODIO-01.pdf,sistema/FICHA-PRODUTO-MAIS-TECH/EXPLORACAO_CARREIRAS_INDUSTRIAIS_TECNOLOGICAS/substituicoes/documentos-para-impressao,156958,.pdf
GABARITO-ATIVIDADE-EPISODIO-01.pdf,sistema/FICHA-PRODUTO-MAIS-TECH/EXPLORACAO_CARREIRAS_INDUSTRIAIS_TECNOLOGICAS/substituicoes/documentos-para-impressao/GABARITO-ATIVIDADE-EPISODIO-01.pdf,sistema/FICHA-PRODUTO-MAIS-TECH/EXPLORACAO_CARREIRAS_INDUSTRIAIS_TECNOLOGICAS/substituicoes/documentos-para-impressao,156800,.pdf
CEPLAS-VESPERTINO-2026-02.pdf,E-MAIL-SENAI/LISTAS/CEPLAS-VESPERTINO-2026-02.pdf,E-MAIL-SENAI/LISTAS,155676,.pdf
GABARITO-ATIVIDADE-EPISODIO-02.pdf,sistema/FICHA-PRODUTO-MAIS-TECH/EXPLORACAO_CARREIRAS_INDUSTRIAIS_TECNOLOGICAS/substituicoes/documentos-para-impressao/GABARITO-ATIVIDADE-EPISODIO-02.pdf,sistema/FICHA-PRODUTO-MAIS-TECH/EXPLORACAO_CARREIRAS_INDUSTRIAIS_TECNOLOGICAS/substituicoes/documentos-para-impressao,155587,.pdf
LISTA DE 30 EXERCÍCIOS INTEGRADOS – PORTUGOL STUDIO.pdf,sistema/Tecnico em Desenvolvimento de Sistemas/LOGICA-PROGRAMACAO/LISTA DE 30 EXERCÍCIOS INTEGRADOS – PORTUGOL STUDIO.pdf,sistema/Tecnico em Desenvolvimento de Sistemas/LOGICA-PROGRAMACAO,151759,.pdf
Prova Objetiva - 2.docx,sistema/INTRODUCAO_TIC-PRESIDENTE-GETULIO/Introdução a TIC-VICTOR-ANATO/Provas/Prova Objetiva - 2.docx,sistema/INTRODUCAO_TIC-PRESIDENTE-GETULIO/Introdução a TIC-VICTOR-ANATO/Provas,151593,.docx
Prova Objetiva - 1.docx,sistema/INTRODUCAO_TIC-PRESIDENTE-GETULIO/Introdução a TIC-VICTOR-ANATO/Provas/Prova Objetiva - 1.docx,sistema/INTRODUCAO_TIC-PRESIDENTE-GETULIO/Introdução a TIC-VICTOR-ANATO/Provas,151366,.docx
Avaliacao_Prática_1_ TESI.docx,sistema/TECNICO-INFORMATICA-INTERNET/MATERIAIS-EXISTENTES/Teste de Sistemas/Instrumentos de Avaliação UC Teste de Sistemas-20260721T164550Z-1-001/Instrumentos de Avaliação UC Teste de Sistemas/Avaliacao_Prática_1_ TESI.docx,sistema/TECNICO-INFORMATICA-INTERNET/MATERIAIS-EXISTENTES/Teste de Sistemas/Instrumentos de Avaliação UC Teste de Sistemas-20260721T164550Z-1-001/Instrumentos de Avaliação UC Teste de Sistemas,151288,.docx
manifest.json,graphify-out/2026-09-04/manifest.json,graphify-out/2026-09-04,150196,.json
